Full dataset,,,,,,,,,,,,,,,,,
,Field labels,GP7,SrpI-like,Gp13-like,Gp10A-like,Phage_cap_E,P22_CoatProtein,Phage_capsid,Phage_capsid_2,Linocin_M18,L_lactis_ph-MCP,DUF2184,ENC_III,ENCP4,DUF6260,DUF5309,Total
,Notes,,,,,,,,,,,,,,,,
,Generated_by,Co_occurrence_tkinter.py,,,,,,,,,,,,,,,
,Date,12/1/25,,,,,,,,,,,,,,,
Refseq_YP_009606790.1,Refseq_YP_009606790.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009600443.1,Refseq_YP_009600443.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009219540.1,Refseq_YP_009219540.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009218818.1,Refseq_YP_009218818.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009204961.1,Refseq_YP_009204961.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009191747.1,Refseq_YP_009191747.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009147325.1,Refseq_YP_009147325.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009146303.1,Refseq_YP_009146303.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_002922847.1,Refseq_YP_002922847.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_NP_944891.1,Refseq_NP_944891.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009200798.1,Refseq_YP_009200798.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009150189.1,Refseq_YP_009150189.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009151278.1,Refseq_YP_009151278.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009606690.1,Refseq_YP_009606690.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_004327026.1,Refseq_YP_004327026.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742972.1,Refseq_YP_010742972.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009146775.1,Refseq_YP_009146775.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010656098.1,Refseq_YP_010656098.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_NP_862879.1,Refseq_NP_862879.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009963822.1,Refseq_YP_009963822.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009613911.1,Refseq_YP_009613911.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009013102.1,Refseq_YP_009013102.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_NP_817980.1,Refseq_NP_817980.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009963705.1,Refseq_YP_009963705.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009963925.1,Refseq_YP_009963925.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_008410679.1,Refseq_YP_008410679.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009819052.1,Refseq_YP_009819052.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009818623.1,Refseq_YP_009818623.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009814120.1,Refseq_YP_009814120.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009808348.1,Refseq_YP_009808348.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009808245.1,Refseq_YP_009808245.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009795485.1,Refseq_YP_009795485.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009854353.1,Refseq_YP_009854353.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009148813.1,Refseq_YP_009148813.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009111277.1,Refseq_YP_009111277.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_008857285.1,Refseq_YP_008857285.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_006987037.1,Refseq_YP_006987037.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_004893877.1,Refseq_YP_004893877.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009880093.1,Refseq_YP_009880093.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009067086.1,Refseq_YP_009067086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_001165257.1,Refseq_YP_001165257.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009288239.1,Refseq_YP_009288239.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009283230.1,Refseq_YP_009283230.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_009279712.1,Refseq_YP_009279712.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_NP_996706.1,Refseq_NP_996706.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_NP_695059.1,Refseq_NP_695059.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010655619.1,Refseq_YP_010655619.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_YP_010655502.1,Refseq_YP_010655502.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Refseq_NP_536823.1,Refseq_NP_536823.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_004306877.1,Refseq_YP_004306877.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_655472.1,Refseq_YP_655472.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009784989.1,Refseq_YP_009784989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009207757.1,Refseq_YP_009207757.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010582786.1,Refseq_YP_010582786.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010582746.1,Refseq_YP_010582746.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010738157.1,Refseq_YP_010738157.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010091030.1,Refseq_YP_010091030.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_007006230.1,Refseq_YP_007006230.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010114044.1,Refseq_YP_010114044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009859117.1,Refseq_YP_009859117.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_001111033.1,Refseq_YP_001111033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_001111152.1,Refseq_YP_001111152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_293748.1,Refseq_YP_293748.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009842409.1,Refseq_YP_009842409.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009835848.1,Refseq_YP_009835848.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009832554.1,Refseq_YP_009832554.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009187684.1,Refseq_YP_009187684.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009008364.1,Refseq_YP_009008364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_004306451.1,Refseq_YP_004306451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010648482.1,Refseq_YP_010648482.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009177505.1,Refseq_YP_009177505.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009030968.1,Refseq_YP_009030968.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009816607.1,Refseq_YP_009816607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009882533.1,Refseq_YP_009882533.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010773866.1,Refseq_YP_010773866.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_010660254.1,Refseq_YP_010660254.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009955313.1,Refseq_YP_009955313.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_NP_817344.1,Refseq_NP_817344.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_010105194.1,Refseq_YP_010105194.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009963096.1,Refseq_YP_009963096.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961937.1,Refseq_YP_009961937.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009960382.1,Refseq_YP_009960382.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009960072.1,Refseq_YP_009960072.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959879.1,Refseq_YP_009959879.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959777.1,Refseq_YP_009959777.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009958141.1,Refseq_YP_009958141.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009957518.1,Refseq_YP_009957518.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009957100.1,Refseq_YP_009957100.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956348.1,Refseq_YP_009956348.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956244.1,Refseq_YP_009956244.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956145.1,Refseq_YP_009956145.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956035.1,Refseq_YP_009956035.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009955414.1,Refseq_YP_009955414.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009954902.1,Refseq_YP_009954902.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009954693.1,Refseq_YP_009954693.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009638367.1,Refseq_YP_009638367.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009636628.1,Refseq_YP_009636628.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009636419.1,Refseq_YP_009636419.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009591981.1,Refseq_YP_009591981.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009018882.1,Refseq_YP_009018882.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009016896.1,Refseq_YP_009016896.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009013208.1,Refseq_YP_009013208.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_010101020.1,Refseq_YP_010101020.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009963190.1,Refseq_YP_009963190.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009962879.1,Refseq_YP_009962879.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961834.1,Refseq_YP_009961834.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961729.1,Refseq_YP_009961729.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Fringe_YP_008239561.1,Fringe_YP_008239561.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009961624.1,Refseq_YP_009961624.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961411.1,Refseq_YP_009961411.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961304.1,Refseq_YP_009961304.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009961003.1,Refseq_YP_009961003.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009960793.1,Refseq_YP_009960793.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009960692.1,Refseq_YP_009960692.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009960479.1,Refseq_YP_009960479.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959673.1,Refseq_YP_009959673.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959577.1,Refseq_YP_009959577.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959370.1,Refseq_YP_009959370.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959271.1,Refseq_YP_009959271.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009959166.1,Refseq_YP_009959166.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009958960.1,Refseq_YP_009958960.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009958863.1,Refseq_YP_009958863.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009958243.1,Refseq_YP_009958243.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009957827.1,Refseq_YP_009957827.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009957724.1,Refseq_YP_009957724.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009957409.1,Refseq_YP_009957409.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956995.1,Refseq_YP_009956995.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Fringe_YP_007238029.1,Fringe_YP_007238029.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refseq_YP_009956885.1,Refseq_YP_009956885.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956565.1,Refseq_YP_009956565.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956457.1,Refseq_YP_009956457.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009955924.1,Refseq_YP_009955924.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009955118.1,Refseq_YP_009955118.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009954588.1,Refseq_YP_009954588.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009954485.1,Refseq_YP_009954485.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009962776.1,Refseq_YP_009962776.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009962563.1,Refseq_YP_009962563.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009956674.1,Refseq_YP_009956674.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009955018.1,Refseq_YP_009955018.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Control_DTR_036663_13,Control_DTR_036663_13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Refseq_YP_009303845.1,Refseq_YP_009303845.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009608188.1,Refseq_YP_009608188.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009608081.1,Refseq_YP_009608081.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009214366.1,Refseq_YP_009214366.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009212648.1,Refseq_YP_009212648.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009211170.1,Refseq_YP_009211170.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009208747.1,Refseq_YP_009208747.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009202287.1,Refseq_YP_009202287.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009200633.1,Refseq_YP_009200633.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009187162.1,Refseq_YP_009187162.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009125287.1,Refseq_YP_009125287.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009125185.1,Refseq_YP_009125185.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009124197.1,Refseq_YP_009124197.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009100118.1,Refseq_YP_009100118.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_009007473.1,Refseq_YP_009007473.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_008410575.1,Refseq_YP_008410575.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_008051132.1,Refseq_YP_008051132.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_004123828.1,Refseq_YP_004123828.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Refseq_YP_010738268.1,Refseq_YP_010738268.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010738213.1,Refseq_YP_010738213.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010719981.1,Refseq_YP_010719981.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742914.1,Refseq_YP_010742914.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010742845.1,Refseq_YP_010742845.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010731699.1,Refseq_YP_010731699.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010731620.1,Refseq_YP_010731620.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_010774392.1,Refseq_YP_010774392.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Refseq_NP_040587.1,Refseq_NP_040587.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009909772.1,Refseq_YP_009909772.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_009617237.1,Refseq_YP_009617237.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007112546.1,Refseq_YP_007112546.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007111782.1,Refseq_YP_007111782.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007111380.1,Refseq_YP_007111380.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007112140.1,Refseq_YP_007112140.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_NP_046903.1,Refseq_NP_046903.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Refseq_YP_007947932.1,Refseq_YP_007947932.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Fringe_YP_004306645.1,Fringe_YP_004306645.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EEC8325619.1,PICIs_EEC8325619.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EAM9283882.1,PICIs_EAM9283882.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EAZ4747966.1,PICIs_EAZ4747966.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EDX33666.1,PICIs_EDX33666.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_EFE0102951.1,PICIs_EFE0102951.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EEI46694.1,PICIs_EEI46694.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EHB89919.1,PICIs_EHB89919.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_AAN79968.1,PICIs_AAN79968.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_EJQ56205.1,PICIs_EJQ56205.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EHK90963.1,PICIs_EHK90963.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_EIO28515.1,PICIs_EIO28515.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_BAI26329.1,PICIs_BAI26329.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_BAI36759.1,PICIs_BAI36759.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_GCT88404.1,PICIs_GCT88404.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ABB66703.1,PICIs_ABB66703.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_ABB66704.1,PICIs_ABB66704.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PICIs_ACB17036.1,PICIs_ACB17036.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AKD40791.1,PICIs_AKD40791.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_AID02921.1,PICIs_AID02921.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AHN25854.1,PICIs_AHN25854.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_APK35093.1,PICIs_APK35093.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AKP33305.1,PICIs_AKP33305.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ALQ85514.1,PICIs_ALQ85514.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AMW23481.1,PICIs_AMW23481.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ASJ43386.1,PICIs_ASJ43386.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AQL28797.1,PICIs_AQL28797.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_APM31878.1,PICIs_APM31878.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AQV19965.1,PICIs_AQV19965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PICIs_ARD18660.1,PICIs_ARD18660.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AVR01568.1,PICIs_AVR01568.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ASC35437.1,PICIs_ASC35437.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ASV67217.1,PICIs_ASV67217.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_ATG61549.1,PICIs_ATG61549.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AUZ71420.1,PICIs_AUZ71420.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AWJ48943.1,PICIs_AWJ48943.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AWJ54597.1,PICIs_AWJ54597.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_AWK50480.1,PICIs_AWK50480.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_QDN14409.1,PICIs_QDN14409.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_QEM50431.1,PICIs_QEM50431.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_CAR08832.2,PICIs_CAR08832.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_CAR18146.1,PICIs_CAR18146.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_HAJ7289410.1,PICIs_HAJ7289410.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_CAQ68145.1,PICIs_CAQ68145.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_CAR89459.1,PICIs_CAR89459.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_CAR89535.1,PICIs_CAR89535.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_CDH89021.1,PICIs_CDH89021.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_KES19229.1,PICIs_KES19229.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_KES19230.1,PICIs_KES19230.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PICIs_EZB64743.1,PICIs_EZB64743.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PICIs_KAB85965.1,PICIs_KAB85965.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_EZX20748.1,PICIs_EZX20748.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_KTY31511.1,PICIs_KTY31511.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_KUD74642.1,PICIs_KUD74642.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_OKK39674.1,PICIs_OKK39674.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PICIs_WP_001137341.1,PICIs_WP_001137341.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
